dat_iniciosemana;dat_fimsemana;ano_referencia;mes_referencia;num_revisao;nom_semanaoperativa;cod_modelos;id_subsistema;nom_subsistema;nom_usina;val_cvu
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;229;SE;SUDESTE;O.PINTADA;132.53
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;211;SE;SUDESTE;BAIXADA FL;140.03
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;86;SE;SUDESTE;SANTA CRUZ;142.84
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;146;SE;SUDESTE;UTE STA VI;143.16
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;15;SE;SUDESTE;LUIZORMELO;210.63
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;183;SE;SUDESTE;ATLANTICO;237.36
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;173;SE;SUDESTE;NORTEFLU 3;237.78
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;137;SE;SUDESTE;UTE GNA I;266.46
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;4;SE;SUDESTE;ST.CRUZ 34;310.41
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;68;SE;SUDESTE;TRES LAGOA;320.52
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;63;SE;SUDESTE;AUR.CHAVES;346.37
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;47;SE;SUDESTE;TERMORIO;388.11
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;97;SE;SUDESTE;CUBATAO;411.28
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;50;SE;SUDESTE;PIRAT.12 O;470.34
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;62;SE;SUDESTE;SEROPEDICA;514.45
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;245;SE;SUDESTE;KARKEY 013;635.47
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;246;SE;SUDESTE;KARKEY 019;635.47
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;174;SE;SUDESTE;NORTEFLU 4;635.84
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;110;SE;SUDESTE;FGASPARIAN;654.42
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;54;SE;SUDESTE;JUIZ DE FO;747.89
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;249;SE;SUDESTE;PORSUD I;748.70
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;250;SE;SUDESTE;PORSUD II;749.84
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;248;SE;SUDESTE;MPPAULINIA;901.22
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;49;SE;SUDESTE;VIANA;901.42
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;90;SE;SUDESTE;M.LAGO;907.84
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;253;SE;SUDESTE;VIANA I;910.38
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;247;SE;SUDESTE;LORM_PCS;910.38
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;251;SE;SUDESTE;POVOACAO I;910.38
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;194;SE;SUDESTE;TNORTE 2;910.86
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;182;SE;SUDESTE;PALMEIR_GO;2251.94
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;155;SE;SUDESTE;GOIANIA 2;2701.31
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;108;SE;SUDESTE;XAVANTES;3680.02
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;207;N;NORTE;PONTA NEGR;0.00
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;205;N;NORTE;MANAUARA;0.00
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;204;N;NORTE;JARAQUI;0.00
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;209;N;NORTE;TAMBAQUI;0.00
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;203;N;NORTE;C. ROCHA;0.00
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;140;N;NORTE;UTE MAUA 3;86.29
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;201;N;NORTE;APARECIDA;86.29
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;212;N;NORTE;MARANHAO3;101.00
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;116;N;NORTE;PARNAIB_IV;151.69
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;21;N;NORTE;MARANHAO V;152.72
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;36;N;NORTE;MARANHAOIV;152.72
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;239;N;NORTE;PARNAIBA_V;188.75
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;46;N;NORTE;N.VENECIA2;273.69
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;176;N;NORTE;P. ITAQUI;334.86
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;70;N;NORTE;GERAMAR2;907.78
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;73;N;NORTE;GERAMAR1;907.78
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;106;NE;NORDESTE;ERB CANDEI;103.47
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;147;NE;NORDESTE;PROSPERIDA;195.14
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;223;NE;NORDESTE;PROSP_III;198.84
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;96;NE;NORDESTE;TERMOPE;236.90
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;241;NE;NORDESTE;PROSP_II;262.90
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;42;NE;NORDESTE;FORTALEZA;285.83
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;224;NE;NORDESTE;PSERGIPE I;309.42
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;167;NE;NORDESTE;P.PECEM1;336.56
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;163;NE;NORDESTE;P.PECEM2;342.26
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;43;NE;NORDESTE;C.FURTADO;374.87
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;83;NE;NORDESTE;JS_PEREIRA;450.86
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;221;NE;NORDESTE;SYKUE I;510.12
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;58;NE;NORDESTE;TERMOCEARA;566.32
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;98;NE;NORDESTE;PERNAMBU_3;777.73
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;57;NE;NORDESTE;MARACANAU;879.95
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;152;NE;NORDESTE;TERMOCABO;890.49
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;67;NE;NORDESTE;TERMONE;902.23
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;69;NE;NORDESTE;TERMOPB;902.23
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;52;NE;NORDESTE;CAMPINA_GR;907.82
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;170;NE;NORDESTE;SUAPE II;920.81
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;53;NE;NORDESTE;GLOBAL I;1029.34
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;55;NE;NORDESTE;GLOBAL II;1029.34
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;112;NE;NORDESTE;BAHIA_1;1260.95
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;164;NE;NORDESTE;MURICY;1851.72
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;166;NE;NORDESTE;AREMBEPE;1851.72
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;144;NE;NORDESTE;PETROLINA;2031.59
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;161;NE;NORDESTE;POTIGUAR_3;3022.21
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;151;NE;NORDESTE;POTIGUAR;3022.25
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;160;NE;NORDESTE;PAU FERRO;3374.13
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;159;NE;NORDESTE;TERMOMANAU;3374.13
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;35;S;SUL;URUGUAIANA;0.00
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;48;S;SUL;ARAUCARIA;0.00
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;107;S;SUL;PAMPA SUL;82.18
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;149;S;SUL;SAO SEPE;103.40
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;156;S;SUL;CANDIOTA_3;106.57
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;24;S;SUL;J.LACER. C;311.53
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;28;S;SUL;FIGUEIRA;330.64
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;25;S;SUL;J.LACER. B;362.67
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;27;S;SUL;J.LAC. A2;372.62
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;169;S;SUL;MADEIRA;379.55
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;26;S;SUL;J.LAC. A1;434.59
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;254;S;SUL;B.BONITA I;708.84
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;64;S;SUL;S.TIARAJU;980.84
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;334;SE;SUDESTE;W.ARJONA;0.00
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;65;SE;SUDESTE;ATLAN_CSA;0.00
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;153;SE;SUDESTE;DAIA;0.00
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;12;SE;SUDESTE;CUIABA CC;0.00
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;434;SE;SUDESTE;W.ARJONA O;0.00
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;230;SE;SUDESTE;PREDILECTA;0.00
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;13;SE;SUDESTE;ANGRA 2;20.12
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;1;SE;SUDESTE;ANGRA 1;31.17
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;171;SE;SUDESTE;NORTEFLU 1;106.53
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;172;SE;SUDESTE;NORTEFLU 2;123.54
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;229;SE;SUDESTE;O.PINTADA;132.53
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;146;SE;SUDESTE;UTE STA VI;143.16
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;211;SE;SUDESTE;BAIXADA FL;160.77
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;86;SE;SUDESTE;SANTA CRUZ;163.77
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;183;SE;SUDESTE;ATLANTICO;237.36
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;173;SE;SUDESTE;NORTEFLU 3;237.78
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;15;SE;SUDESTE;LUIZORMELO;243.99
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;137;SE;SUDESTE;UTE GNA I;308.34
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;4;SE;SUDESTE;ST.CRUZ 34;310.41
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;68;SE;SUDESTE;TRES LAGOA;320.52
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;63;SE;SUDESTE;AUR.CHAVES;346.37
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;47;SE;SUDESTE;TERMORIO;388.11
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;97;SE;SUDESTE;CUBATAO;411.28
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;50;SE;SUDESTE;PIRAT.12 O;470.34
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;62;SE;SUDESTE;SEROPEDICA;514.45
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;174;SE;SUDESTE;NORTEFLU 4;635.84
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;110;SE;SUDESTE;FGASPARIAN;654.42
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;246;SE;SUDESTE;KARKEY 019;691.75
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;245;SE;SUDESTE;KARKEY 013;691.75
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;54;SE;SUDESTE;JUIZ DE FO;755.68
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;249;SE;SUDESTE;PORSUD I;808.21
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;250;SE;SUDESTE;PORSUD II;808.29
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;49;SE;SUDESTE;VIANA;907.80
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;90;SE;SUDESTE;M.LAGO;907.84
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;194;SE;SUDESTE;TNORTE 2;910.86
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;248;SE;SUDESTE;MPPAULINIA;981.22
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;251;SE;SUDESTE;POVOACAO I;996.86
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;247;SE;SUDESTE;LORM_PCS;996.86
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;253;SE;SUDESTE;VIANA I;996.86
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;182;SE;SUDESTE;PALMEIR_GO;2251.94
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;155;SE;SUDESTE;GOIANIA 2;2701.31
2023-07-08;2023-07-14;2023;7;1;PMO Julho 2023 - Revisão 1;108;SE;SUDESTE;XAVANTES;3680.02
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;205;N;NORTE;MANAUARA;0.00
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;209;N;NORTE;TAMBAQUI;0.00
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;207;N;NORTE;PONTA NEGR;0.00
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;204;N;NORTE;JARAQUI;0.00
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;203;N;NORTE;C. ROCHA;0.00
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;140;N;NORTE;UTE MAUA 3;86.29
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;201;N;NORTE;APARECIDA;86.29
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;212;N;NORTE;MARANHAO3;101.00
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;116;N;NORTE;PARNAIB_IV;151.69
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;21;N;NORTE;MARANHAO V;152.72
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;36;N;NORTE;MARANHAOIV;152.72
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;239;N;NORTE;PARNAIBA_V;188.75
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;46;N;NORTE;N.VENECIA2;273.69
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;176;N;NORTE;P. ITAQUI;334.86
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;73;N;NORTE;GERAMAR1;907.78
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;70;N;NORTE;GERAMAR2;907.78
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;106;NE;NORDESTE;ERB CANDEI;103.47
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;147;NE;NORDESTE;PROSPERIDA;195.14
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;223;NE;NORDESTE;PROSP_III;198.84
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;96;NE;NORDESTE;TERMOPE;236.90
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;241;NE;NORDESTE;PROSP_II;262.90
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;42;NE;NORDESTE;FORTALEZA;285.83
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;224;NE;NORDESTE;PSERGIPE I;309.42
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;167;NE;NORDESTE;P.PECEM1;336.56
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;163;NE;NORDESTE;P.PECEM2;342.26
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;43;NE;NORDESTE;C.FURTADO;374.87
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;83;NE;NORDESTE;JS_PEREIRA;450.86
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;221;NE;NORDESTE;SYKUE I;510.12
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;58;NE;NORDESTE;TERMOCEARA;566.32
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;98;NE;NORDESTE;PERNAMBU_3;777.73
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;57;NE;NORDESTE;MARACANAU;879.95
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;152;NE;NORDESTE;TERMOCABO;896.80
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;67;NE;NORDESTE;TERMONE;902.23
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;69;NE;NORDESTE;TERMOPB;902.23
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;52;NE;NORDESTE;CAMPINA_GR;907.82
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;170;NE;NORDESTE;SUAPE II;920.81
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;55;NE;NORDESTE;GLOBAL II;1029.34
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;53;NE;NORDESTE;GLOBAL I;1029.34
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;112;NE;NORDESTE;BAHIA_1;1260.95
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;166;NE;NORDESTE;AREMBEPE;1851.72
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;164;NE;NORDESTE;MURICY;1851.72
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;144;NE;NORDESTE;PETROLINA;2031.59
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;161;NE;NORDESTE;POTIGUAR_3;3022.21
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;151;NE;NORDESTE;POTIGUAR;3022.25
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;160;NE;NORDESTE;PAU FERRO;3374.13
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;159;NE;NORDESTE;TERMOMANAU;3374.13
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;35;S;SUL;URUGUAIANA;0.00
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;48;S;SUL;ARAUCARIA;0.00
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;107;S;SUL;PAMPA SUL;82.18
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;149;S;SUL;SAO SEPE;103.40
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;156;S;SUL;CANDIOTA_3;106.57
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;24;S;SUL;J.LACER. C;311.53
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;28;S;SUL;FIGUEIRA;330.64
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;25;S;SUL;J.LACER. B;362.67
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;27;S;SUL;J.LAC. A2;372.62
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;169;S;SUL;MADEIRA;379.55
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;26;S;SUL;J.LAC. A1;434.59
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;254;S;SUL;B.BONITA I;708.84
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;64;S;SUL;S.TIARAJU;980.84
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;334;SE;SUDESTE;W.ARJONA;0.00
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;65;SE;SUDESTE;ATLAN_CSA;0.00
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;153;SE;SUDESTE;DAIA;0.00
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;230;SE;SUDESTE;PREDILECTA;0.00
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;434;SE;SUDESTE;W.ARJONA O;0.00
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;12;SE;SUDESTE;CUIABA CC;0.00
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;13;SE;SUDESTE;ANGRA 2;20.12
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;1;SE;SUDESTE;ANGRA 1;31.17
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;171;SE;SUDESTE;NORTEFLU 1;106.53
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;172;SE;SUDESTE;NORTEFLU 2;123.54
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;229;SE;SUDESTE;O.PINTADA;132.53
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;146;SE;SUDESTE;UTE STA VI;143.16
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;211;SE;SUDESTE;BAIXADA FL;160.77
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;86;SE;SUDESTE;SANTA CRUZ;163.77
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;183;SE;SUDESTE;ATLANTICO;237.36
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;173;SE;SUDESTE;NORTEFLU 3;237.78
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;15;SE;SUDESTE;LUIZORMELO;243.99
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;137;SE;SUDESTE;UTE GNA I;308.34
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;4;SE;SUDESTE;ST.CRUZ 34;310.41
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;68;SE;SUDESTE;TRES LAGOA;320.52
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;63;SE;SUDESTE;AUR.CHAVES;346.37
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;47;SE;SUDESTE;TERMORIO;388.11
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;97;SE;SUDESTE;CUBATAO;411.28
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;50;SE;SUDESTE;PIRAT.12 O;470.34
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;62;SE;SUDESTE;SEROPEDICA;514.45
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;174;SE;SUDESTE;NORTEFLU 4;635.84
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;110;SE;SUDESTE;FGASPARIAN;654.42
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;245;SE;SUDESTE;KARKEY 013;691.75
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;246;SE;SUDESTE;KARKEY 019;691.75
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;54;SE;SUDESTE;JUIZ DE FO;755.68
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;249;SE;SUDESTE;PORSUD I;808.21
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;250;SE;SUDESTE;PORSUD II;808.29
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;49;SE;SUDESTE;VIANA;907.80
2023-07-15;2023-07-21;2023;7;2;PMO Julho 2023 - Revisão 2;90;SE;SUDESTE;M.LAGO;907.84
